PID,RT,modality,stim
342,1006,Audiovisual,hat
342,878,Audiovisual,wrath
342,807,Audiovisual,chair
342,1688,Audiovisual,beg
342,1137,Audiovisual,cheap
342,1233,Audiovisual,tall
342,1186,Audiovisual,shack
342,1657,Audiovisual,hear
342,1984,Audiovisual,douse
342,814,Audiovisual,tote
342,831,Audiovisual,tar
342,804,Audiovisual,dive
342,854,Audiovisual,dip
342,1474,Audiovisual,shook
342,1172,Audiovisual,home
342,825,Audiovisual,let
342,1555,Audiovisual,bog
342,1108,Audiovisual,hid
342,1106,Audiovisual,tap
342,851,Audiovisual,lob
342,1582,Audiovisual,jail
342,840,Audiovisual,mud
342,1143,Audiovisual,hack
342,1032,Audiovisual,fed
342,791,Audiovisual,fame
342,1326,Audiovisual,gnome
342,857,Audiovisual,nape
342,1034,Audiovisual,tell
342,1477,Audiovisual,pan
342,998,Audiovisual,safe
342,1379,Audiovisual,pout
342,1414,Audiovisual,bag
342,1463,Audiovisual,yak
342,1481,Audiovisual,lore
342,1621,Audiovisual,burp
342,1043,Audiovisual,louse
342,1278,Audiovisual,thatch
342,1238,Audiovisual,use
342,701,Audiovisual,booth
342,1452,Audiovisual,pop
342,1138,Audiovisual,load
342,1253,Audiovisual,gem
342,746,Audiovisual,get
342,1389,Audiovisual,war
342,1078,Audiovisual,mail
342,1140,Audiovisual,might
342,1106,Audiovisual,their
342,738,Audiovisual,peace
342,1036,Audiovisual,rise
342,1060,Audiovisual,knit
342,1558,Audiovisual,ledge
342,1067,Audiovisual,rude
342,1082,Audiovisual,pass
342,1394,Audiovisual,worth
342,1076,Audiovisual,shin
342,1344,Audiovisual,rack
342,1020,Audiovisual,jar
342,1331,Audiovisual,head
342,1250,Audiovisual,got
342,1294,Audiovisual,but
342,1357,Audiovisual,ghoul
342,2007,Audiovisual,maze
342,1109,Audiovisual,fief
342,1277,Audiovisual,catch
342,1205,Audiovisual,death
342,873,Audiovisual,base
342,1240,Audiovisual,rev
342,1285,Audiovisual,math
342,1374,Audiovisual,voice
342,1389,Audiovisual,fern
342,1379,Audiovisual,lime
342,1382,Audiovisual,phase
342,802,Audiovisual,rogue
342,1742,Audiovisual,save
342,1602,Audiovisual,fight
342,1059,Audiovisual,dock
342,1767,Audiovisual,ring
342,1688,Audiovisual,bit
342,1372,Audiovisual,hurt
342,1229,Audiovisual,toil
342,945,Audiovisual,wedge
342,1133,Audiovisual,rook
342,1358,Audiovisual,cage
342,1255,Audiovisual,lone
342,1936,Audiovisual,dim
342,2059,Audiovisual,pool
342,1632,Audiovisual,gave
342,1818,Audiovisual,couch
342,1224,Audiovisual,rake
342,678,Audiovisual,curl
342,1367,Audiovisual,perm
342,859,Audiovisual,shown
342,1569,Audiovisual,peace
342,1628,Audiovisual,cuff
342,1388,Audiovisual,those
342,1007,Audiovisual,sheath
342,1463,Audiovisual,tip
342,902,Audiovisual,not
342,1525,Audiovisual,hive
342,1562,Audiovisual,top
342,1076,Audiovisual,beat
342,1332,Audiovisual,jeer
342,977,Audiovisual,chewed
342,1385,Audiovisual,budge
342,2038,Audiovisual,chase
342,1288,Audiovisual,sown
342,1164,Audiovisual,rash
342,1770,Audiovisual,hitch
342,1295,Audiovisual,roach
342,2157,Audiovisual,meek
342,998,Audiovisual,lad
342,1347,Audiovisual,writhe
342,1101,Audiovisual,sod
342,1237,Audiovisual,juke
342,668,Audiovisual,folk
342,1949,Audiovisual,soar
342,919,Audiovisual,hip
342,2407,Audiovisual,luge
342,1364,Audiovisual,gal
342,947,Audiovisual,shave
342,2061,Audiovisual,thine
342,1177,Audiovisual,doubt
342,1554,Audiovisual,gig
342,804,Audiovisual,pet
342,750,Audiovisual,dodge
342,1663,Audiovisual,days
342,1043,Audiovisual,fudge
342,1417,Audiovisual,cab
342,1342,Audiovisual,dog
342,985,Audiovisual,wipe
342,1494,Audiovisual,gag
342,924,Audiovisual,shun
342,1095,Audiovisual,bear
342,2368,Audiovisual,mill
342,1490,Audiovisual,myth
342,1042,Audiovisual,weep
342,803,Audiovisual,goal
342,1732,Audiovisual,half
342,1605,Audiovisual,will
342,882,Audiovisual,kid
342,2058,Audiovisual,jug
342,1762,Audiovisual,moon
342,735,Audiovisual,jowl
342,1239,Audiovisual,these
342,1386,Audiovisual,fad
342,1342,Audiovisual,wick
342,1310,Audiovisual,dull
342,1789,Audiovisual,wed
342,1323,Audiovisual,jam
342,910,Audiovisual,leaf
342,1200,Audiovisual,pile
342,872,Audiovisual,tag
342,1014,Audiovisual,young
342,1383,Audiovisual,cone
342,1376,Audiovisual,perch
342,1156,Audiovisual,seem
342,1738,Audiovisual,chin
342,506,Audiovisual,shut
342,718,Audiovisual,shade
342,1388,Audiovisual,shim
342,1068,Audiovisual,hiss
342,1271,Audiovisual,teach
342,1514,Audiovisual,vague
342,1868,Audiovisual,cell
342,2048,Audiovisual,dire
342,1462,Audiovisual,sob
342,702,Audiovisual,give
342,1473,Audiovisual,tough
342,1273,Audiovisual,take
342,1639,Audiovisual,lop
342,942,Audiovisual,kale
342,1114,Audiovisual,rose
342,1220,Audiovisual,booze
342,1711,Audiovisual,hike
342,1272,Audiovisual,cheat
342,1901,Audiovisual,cot
342,1463,Audiovisual,van
343,1664,Audiovisual,lodge
343,1230,Audiovisual,foam
343,1057,Audiovisual,kill
343,1227,Audiovisual,woke
343,1622,Audiovisual,wove
343,1641,Audiovisual,tube
343,1245,Audiovisual,ditch
343,1556,Audiovisual,mouse
343,776,Audiovisual,dot
343,1447,Audiovisual,bane
343,1762,Audiovisual,wine
343,1877,Audiovisual,sieve
343,855,Audiovisual,null
343,2064,Audiovisual,chug
343,1577,Audiovisual,hash
343,1691,Audiovisual,whole
343,814,Audiovisual,foil
343,1802,Audiovisual,gum
343,1550,Audiovisual,wire
343,1038,Audiovisual,watch
343,1480,Audiovisual,league
343,1231,Audiovisual,gone
343,1296,Audiovisual,taught
343,1744,Audiovisual,heat
343,1232,Audiovisual,sheet
343,1317,Audiovisual,shine
343,1382,Audiovisual,chum
343,1533,Audiovisual,pair
343,1628,Audiovisual,pun
343,1548,Audiovisual,gong
343,1300,Audiovisual,wrong
343,1686,Audiovisual,thus
343,1806,Audiovisual,juice
343,1381,Audiovisual,rail
343,1750,Audiovisual,loose
343,1347,Audiovisual,foal
343,1096,Audiovisual,tin
343,1431,Audiovisual,gear
343,1498,Audiovisual,choose
343,959,Audiovisual,fog
343,1037,Audiovisual,bun
343,1155,Audiovisual,puff
343,1370,Audiovisual,jab
343,1437,Audiovisual,life
343,1153,Audiovisual,red
343,1223,Audiovisual,time
343,700,Audiovisual,shell
343,1005,Audiovisual,teethe
343,1212,Audiovisual,fill
343,1035,Audiovisual,log
343,1003,Audiovisual,hung
343,1121,Audiovisual,cape
343,1163,Audiovisual,toad
343,1468,Audiovisual,cave
343,1246,Audiovisual,known
343,1109,Audiovisual,house
343,1259,Audiovisual,died
343,1659,Audiovisual,dear
343,1288,Audiovisual,fought
343,1377,Audiovisual,fin
343,1093,Audiovisual,sheep
343,1135,Audiovisual,hull
343,1878,Audiovisual,mop
343,1255,Audiovisual,loot
343,1070,Audiovisual,shout
343,1497,Audiovisual,fizz
343,1113,Audiovisual,did
343,1190,Audiovisual,sham
343,1213,Audiovisual,pooch
343,1219,Audiovisual,dab
343,1817,Audiovisual,bib
343,1270,Audiovisual,fit
343,1367,Audiovisual,have
343,542,Audiovisual,phone
343,926,Audiovisual,soil
343,1092,Audiovisual,mess
343,1066,Audiovisual,such
343,1113,Audiovisual,dime
343,783,Audiovisual,gel
343,1454,Audiovisual,none
343,1263,Audiovisual,guide
343,1201,Audiovisual,mall
343,910,Audiovisual,womb
343,894,Audiovisual,dove
343,1058,Audiovisual,leave
343,997,Audiovisual,sang
343,864,Audiovisual,hoof
343,1312,Audiovisual,bomb
343,1466,Audiovisual,mob
343,1006,Audiovisual,bin
343,969,Audiovisual,wife
343,725,Audiovisual,dig
343,1012,Audiovisual,vile
343,1230,Audiovisual,boat
343,1142,Audiovisual,like
343,1365,Audiovisual,neck
343,1113,Audiovisual,pouch
343,1341,Audiovisual,game
343,892,Audiovisual,tech
343,1422,Audiovisual,weed
343,1522,Audiovisual,ship
343,1078,Audiovisual,tone
343,881,Audiovisual,lace
343,829,Audiovisual,bake
343,1347,Audiovisual,face
343,1085,Audiovisual,bath
343,794,Audiovisual,birth
343,826,Audiovisual,fate
343,1082,Audiovisual,bar
343,1139,Audiovisual,bash
343,879,Audiovisual,pod
343,916,Audiovisual,cheek
343,795,Audiovisual,does
343,1249,Audiovisual,nose
343,823,Audiovisual,pin
343,1046,Audiovisual,wool
343,1055,Audiovisual,tub
343,1111,Audiovisual,shore
343,871,Audiovisual,well
343,1071,Audiovisual,sane
343,860,Audiovisual,hit
343,938,Audiovisual,rag
343,937,Audiovisual,hall
343,806,Audiovisual,dash
343,1353,Audiovisual,side
343,1351,Audiovisual,same
343,1063,Audiovisual,beak
343,1467,Audiovisual,leak
343,1186,Audiovisual,hug
343,975,Audiovisual,yen
343,1409,Audiovisual,seen
343,1248,Audiovisual,goose
343,1106,Audiovisual,line
343,881,Audiovisual,hone
343,926,Audiovisual,than
343,844,Audiovisual,lobe
343,827,Audiovisual,town
343,1561,Audiovisual,balk
343,1067,Audiovisual,whale
343,1219,Audiovisual,hem
343,1130,Audiovisual,chirp
343,975,Audiovisual,nod
343,807,Audiovisual,kneel
343,1193,Audiovisual,batch
343,1235,Audiovisual,core
343,956,Audiovisual,touch
343,835,Audiovisual,hair
343,1074,Audiovisual,wave
343,1117,Audiovisual,mass
343,1214,Audiovisual,chalk
344,1489,Audiovisual,fad
344,1085,Audiovisual,right
344,1093,Audiovisual,peace
344,1163,Audiovisual,juke
344,1053,Audiovisual,yolk
344,692,Audiovisual,seem
344,1284,Audiovisual,peep
344,1209,Audiovisual,teach
344,1206,Audiovisual,cell
344,973,Audiovisual,sit
344,726,Audiovisual,loud
344,1133,Audiovisual,rook
344,1188,Audiovisual,rose
344,1207,Audiovisual,cuff
344,984,Audiovisual,chin
344,1474,Audiovisual,lad
344,1205,Audiovisual,wipe
344,1025,Audiovisual,hiss
344,730,Audiovisual,jowl
344,771,Audiovisual,lied
344,1438,Audiovisual,need
344,777,Audiovisual,pool
344,983,Audiovisual,wick
344,732,Audiovisual,chewed
344,1028,Audiovisual,soar
344,1301,Audiovisual,moon
344,1190,Audiovisual,sash
344,1211,Audiovisual,judge
344,1660,Audiovisual,vague
344,1122,Audiovisual,hive
344,952,Audiovisual,deck
344,948,Audiovisual,those
344,1299,Audiovisual,tough
344,1043,Audiovisual,folk
344,1574,Audiovisual,sob
344,956,Audiovisual,late
344,1363,Audiovisual,job
344,1329,Audiovisual,room
344,652,Audiovisual,kale
344,1141,Audiovisual,dog
344,1403,Audiovisual,thine
344,901,Audiovisual,yawn
344,1309,Audiovisual,gawk
344,1060,Audiovisual,dim
344,1215,Audiovisual,goal
344,1064,Audiovisual,shade
344,1186,Audiovisual,dire
344,988,Audiovisual,shim
344,1171,Audiovisual,cite
344,1044,Audiovisual,couch
344,978,Audiovisual,dull
344,1067,Audiovisual,rake
344,1171,Audiovisual,calm
344,796,Audiovisual,cab
344,918,Audiovisual,rib
344,1230,Audiovisual,chase
344,1040,Audiovisual,shown
344,1339,Audiovisual,budge
344,1047,Audiovisual,nerve
344,1183,Audiovisual,jam
344,1350,Audiovisual,pet
344,1447,Audiovisual,won
344,812,Audiovisual,will
344,1309,Audiovisual,mill
344,864,Audiovisual,lop
344,1258,Audiovisual,rule
344,1562,Audiovisual,jeer
344,1222,Audiovisual,vice
344,1429,Audiovisual,sown
344,1050,Audiovisual,sheath
344,1199,Audiovisual,cone
344,1155,Audiovisual,bear
344,966,Audiovisual,top
344,1245,Audiovisual,give
344,1074,Audiovisual,leaf
344,1307,Audiovisual,roach
344,1186,Audiovisual,gave
344,969,Audiovisual,babe
344,904,Audiovisual,days
344,1181,Audiovisual,thug
344,1371,Audiovisual,sod
344,1193,Audiovisual,booze
344,958,Audiovisual,pen
344,1233,Audiovisual,young
344,1450,Audiovisual,luge
344,1113,Audiovisual,sage
344,1143,Audiovisual,tag
344,1074,Audiovisual,perm
344,984,Audiovisual,peeve
344,1335,Audiovisual,hitch
344,939,Audiovisual,pile
344,935,Audiovisual,gang
344,995,Audiovisual,toil
344,1457,Audiovisual,these
344,744,Audiovisual,curl
344,1535,Audiovisual,wed
344,1191,Audiovisual,beat
344,919,Audiovisual,doubt
344,1252,Audiovisual,writhe
344,1368,Audiovisual,gig
344,1514,Audiovisual,cage
344,816,Audiovisual,take
344,1413,Audiovisual,lone
344,1258,Audiovisual,noon
344,934,Audiovisual,cash
344,1260,Audiovisual,weep
344,1181,Audiovisual,kid
344,1068,Audiovisual,shed
344,734,Audiovisual,tip
344,1136,Audiovisual,myth
344,1087,Audiovisual,wedge
344,1396,Audiovisual,cheat
344,609,Audiovisual,hip
344,1440,Audiovisual,shave
344,783,Audiovisual,fudge
344,685,Audiovisual,perch
344,1335,Audiovisual,wage
344,1388,Audiovisual,roof
344,1334,Audiovisual,half
344,1026,Audiovisual,cot
344,1466,Audiovisual,gal
344,987,Audiovisual,shun
344,1132,Audiovisual,dodge
344,1120,Audiovisual,pour
344,1859,Audiovisual,bathe
344,1188,Audiovisual,leak
344,1387,Audiovisual,mum
344,1459,Audiovisual,chalk
344,1475,Audiovisual,rang
344,548,Audiovisual,lace
344,1097,Audiovisual,rear
344,1545,Audiovisual,wave
344,695,Audiovisual,lamb
344,1425,Audiovisual,batch
344,649,Audiovisual,same
344,1376,Audiovisual,lab
344,1282,Audiovisual,touch
344,1173,Audiovisual,dove
344,983,Audiovisual,does
344,785,Audiovisual,latch
344,1275,Audiovisual,fawn
344,902,Audiovisual,wren
344,984,Audiovisual,sane
344,1570,Audiovisual,sail
344,830,Audiovisual,womb
344,1068,Audiovisual,cheek
344,996,Audiovisual,bush
344,1126,Audiovisual,hem
344,771,Audiovisual,tight
344,940,Audiovisual,beak
344,732,Audiovisual,shore
344,1008,Audiovisual,hall
344,1294,Audiovisual,core
344,1396,Audiovisual,sang
344,1497,Audiovisual,hug
344,1076,Audiovisual,vile
344,1634,Audiovisual,side
344,1234,Audiovisual,yen
344,1437,Audiovisual,neck
344,1620,Audiovisual,tout
344,1074,Audiovisual,hone
344,804,Audiovisual,height
344,530,Audiovisual,goose
344,561,Audiovisual,hutch
344,1187,Audiovisual,pin
344,1186,Audiovisual,than
344,596,Audiovisual,vogue
344,873,Audiovisual,hoof
344,1090,Audiovisual,ship
344,843,Audiovisual,mat
344,893,Audiovisual,wrote
344,1352,Audiovisual,such
344,967,Audiovisual,well
344,1028,Audiovisual,heed
344,1339,Audiovisual,nod
344,1555,Audiovisual,face
344,947,Audiovisual,night
344,719,Audiovisual,lobe
344,1230,Audiovisual,bake
344,947,Audiovisual,none
344,1329,Audiovisual,guile
344,746,Audiovisual,gore
344,1126,Audiovisual,name
344,1108,Audiovisual,siege
344,1427,Audiovisual,doze
344,1026,Audiovisual,town
344,1217,Audiovisual,fate
344,808,Audiovisual,balk
344,1209,Audiovisual,like
344,725,Audiovisual,line
344,1411,Audiovisual,raid
344,909,Audiovisual,mob
344,930,Audiovisual,boat
344,1288,Audiovisual,tone
344,741,Audiovisual,dime
344,848,Audiovisual,hose
344,1131,Audiovisual,goon
344,1551,Audiovisual,gain
344,1462,Audiovisual,had
344,1157,Audiovisual,dig
344,1211,Audiovisual,weed
344,906,Audiovisual,nose
344,1186,Audiovisual,kite
344,1192,Audiovisual,wort
344,1319,Audiovisual,choke
344,1584,Audiovisual,leave
344,978,Audiovisual,whale
344,842,Audiovisual,rag
344,1325,Audiovisual,ref
344,820,Audiovisual,shear
344,1264,Audiovisual,mitt
344,1572,Audiovisual,mall
344,905,Audiovisual,dawn
344,1410,Audiovisual,ping
344,1313,Audiovisual,birth
344,890,Audiovisual,sock
344,1332,Audiovisual,seen
344,1313,Audiovisual,mole
344,1170,Audiovisual,bomb
344,1153,Audiovisual,mass
344,1144,Audiovisual,hair
344,1200,Audiovisual,ridge
344,1126,Audiovisual,pouch
344,806,Audiovisual,chirp
344,832,Audiovisual,duke
344,830,Audiovisual,wool
344,936,Audiovisual,vine
344,1262,Audiovisual,wet
344,1120,Audiovisual,tub
344,743,Audiovisual,hit
344,1183,Audiovisual,pitch
344,1262,Audiovisual,zing
344,1364,Audiovisual,bath
344,1392,Audiovisual,guide
346,652,Audiovisual,hose
346,764,Audiovisual,hone
346,993,Audiovisual,tease
346,650,Audiovisual,town
346,962,Audiovisual,kite
346,877,Audiovisual,ridge
346,946,Audiovisual,vile
346,516,Audiovisual,goon
346,1021,Audiovisual,night
346,432,Audiovisual,face
346,1084,Audiovisual,lace
346,683,Audiovisual,none
346,926,Audiovisual,guile
346,975,Audiovisual,vine
346,961,Audiovisual,hug
346,912,Audiovisual,leave
346,786,Audiovisual,nose
346,1036,Audiovisual,balk
346,432,Audiovisual,heed
346,694,Audiovisual,sang
346,1089,Audiovisual,kneel
346,749,Audiovisual,wave
346,767,Audiovisual,rang
346,793,Audiovisual,bathe
346,534,Audiovisual,raid
346,659,Audiovisual,boat
346,432,Audiovisual,cheek
346,1419,Audiovisual,sane
346,595,Audiovisual,leak
346,898,Audiovisual,wife
346,1157,Audiovisual,wort
346,1003,Audiovisual,hit
346,807,Audiovisual,mum
346,873,Audiovisual,neck
346,608,Audiovisual,wren
346,936,Audiovisual,hoof
346,965,Audiovisual,ping
346,646,Audiovisual,niece
346,817,Audiovisual,bash
346,581,Audiovisual,tone
346,951,Audiovisual,wool
346,891,Audiovisual,sap
346,1063,Audiovisual,touch
346,868,Audiovisual,chalk
346,844,Audiovisual,line
346,761,Audiovisual,lawn
346,932,Audiovisual,whale
346,1084,Audiovisual,goose
346,757,Audiovisual,wrote
346,878,Audiovisual,pin
346,881,Audiovisual,height
346,620,Audiovisual,bush
346,583,Audiovisual,dig
346,1179,Audiovisual,gain
346,1386,Audiovisual,botch
346,1120,Audiovisual,sack
346,782,Audiovisual,well
346,1025,Audiovisual,doze
346,1194,Audiovisual,chirp
346,1166,Audiovisual,rag
346,1113,Audiovisual,lamb
346,1347,Audiovisual,hall
346,921,Audiovisual,hair
346,1129,Audiovisual,bin
346,1077,Audiovisual,gel
346,1142,Audiovisual,cope
346,1245,Audiovisual,toll
346,1087,Audiovisual,mole
346,987,Audiovisual,hem
346,991,Audiovisual,pouch
346,739,Audiovisual,tub
346,941,Audiovisual,cub
346,818,Audiovisual,zing
346,1100,Audiovisual,date
346,1101,Audiovisual,notch
346,1024,Audiovisual,mitt
346,1020,Audiovisual,shore
346,919,Audiovisual,game
346,432,Audiovisual,same
346,1126,Audiovisual,mass
346,759,Audiovisual,than
346,851,Audiovisual,gore
346,1054,Audiovisual,birth
346,966,Audiovisual,wet
346,944,Audiovisual,fate
346,1145,Audiovisual,hutch
346,1204,Audiovisual,pod
346,647,Audiovisual,dash
346,521,Audiovisual,rut
346,1047,Audiovisual,lobe
346,763,Audiovisual,fawn
346,1141,Audiovisual,sock
346,993,Audiovisual,name
346,985,Audiovisual,rear
346,831,Audiovisual,siege
346,1046,Audiovisual,womb
346,1104,Audiovisual,shear
346,888,Audiovisual,latch
346,942,Audiovisual,choke
346,815,Audiovisual,tout
346,602,Audiovisual,seen
346,841,Audiovisual,batch
346,789,Audiovisual,mall
346,1213,Audiovisual,some
346,619,Audiovisual,known
346,1153,Audiovisual,soothe
346,1008,Audiovisual,nab
346,921,Audiovisual,gone
346,889,Audiovisual,watch
346,870,Audiovisual,nash
346,978,Audiovisual,hung
346,637,Audiovisual,rap
346,802,Audiovisual,league
346,590,Audiovisual,thus
346,530,Audiovisual,mope
346,948,Audiovisual,man
346,958,Audiovisual,heat
346,1002,Audiovisual,week
346,934,Audiovisual,phone
346,941,Audiovisual,gear
346,1144,Audiovisual,foil
346,714,Audiovisual,lodge
346,930,Audiovisual,less
346,1008,Audiovisual,serve
346,987,Audiovisual,fought
346,737,Audiovisual,rail
346,442,Audiovisual,wrong
346,624,Audiovisual,huff
346,636,Audiovisual,dab
346,797,Audiovisual,jazz
346,918,Audiovisual,beam
346,1733,Audiovisual,have
346,1005,Audiovisual,gong
346,774,Audiovisual,loose
346,880,Audiovisual,mess
346,1174,Audiovisual,work
346,1276,Audiovisual,teethe
346,619,Audiovisual,newt
346,1148,Audiovisual,rouge
346,1015,Audiovisual,bead
346,680,Audiovisual,shot
346,992,Audiovisual,five
346,617,Audiovisual,juice
346,1008,Audiovisual,wine
346,1071,Audiovisual,hash
346,1139,Audiovisual,puff
346,734,Audiovisual,taught
346,877,Audiovisual,sewed
346,1094,Audiovisual,whole
346,557,Audiovisual,ten
346,1433,Audiovisual,kin
346,945,Audiovisual,pun
346,904,Audiovisual,dice
346,1376,Audiovisual,log
346,1377,Audiovisual,tide
346,1301,Audiovisual,back
346,1318,Audiovisual,vase
346,1165,Audiovisual,fill
346,1294,Audiovisual,wade
346,1193,Audiovisual,loot
346,994,Audiovisual,walk
346,1196,Audiovisual,hog
346,1111,Audiovisual,hire
346,960,Audiovisual,time
346,1505,Audiovisual,mead
346,954,Audiovisual,call
346,881,Audiovisual,foal
346,1003,Audiovisual,mouth
346,555,Audiovisual,rate
346,1273,Audiovisual,your
346,1207,Audiovisual,life
346,790,Audiovisual,dot
346,1106,Audiovisual,jab
346,1025,Audiovisual,cave
346,1531,Audiovisual,jog
346,470,Audiovisual,hook
346,1730,Audiovisual,sees
346,711,Audiovisual,mauve
346,559,Audiovisual,did
346,603,Audiovisual,chug
346,503,Audiovisual,shell
348,869,Audiovisual,pile
348,1168,Audiovisual,sash
348,1174,Audiovisual,gag
348,874,Audiovisual,gig
348,928,Audiovisual,need
348,1247,Audiovisual,job
348,1123,Audiovisual,half
348,1255,Audiovisual,wed
348,1336,Audiovisual,cab
348,1298,Audiovisual,shave
348,811,Audiovisual,roach
348,1104,Audiovisual,hike
348,1069,Audiovisual,cuff
348,1161,Audiovisual,room
348,1118,Audiovisual,rule
348,1139,Audiovisual,those
348,796,Audiovisual,rash
348,1084,Audiovisual,goal
348,1143,Audiovisual,rake
348,1131,Audiovisual,give
348,1050,Audiovisual,juke
348,593,Audiovisual,fudge
348,743,Audiovisual,wedge
348,1066,Audiovisual,pet
348,911,Audiovisual,shut
348,973,Audiovisual,cage
348,1094,Audiovisual,judge
348,996,Audiovisual,hiss
348,1103,Audiovisual,dim
348,716,Audiovisual,teach
348,1131,Audiovisual,not
348,1019,Audiovisual,rook
348,1203,Audiovisual,dull
348,715,Audiovisual,weep
348,1115,Audiovisual,kid
348,1128,Audiovisual,pour
348,726,Audiovisual,top
348,1038,Audiovisual,rose
348,1328,Audiovisual,jeer
348,708,Audiovisual,calm
348,968,Audiovisual,wick
348,758,Audiovisual,sage
348,1169,Audiovisual,young
348,1233,Audiovisual,leaf
348,646,Audiovisual,shun
348,1339,Audiovisual,writhe
348,1016,Audiovisual,thug
348,1187,Audiovisual,sod
348,772,Audiovisual,won
348,991,Audiovisual,right
348,1041,Audiovisual,will
348,997,Audiovisual,perm
348,600,Audiovisual,seem
348,1206,Audiovisual,hip
348,1016,Audiovisual,gawk
348,950,Audiovisual,nerve
